flag_gems.ops.fp8_einsum.fp8_einsum, [shape info]: [16384, 1, 1024, 4096](b, h, d, r), [count]: 3681
flag_gems.ops.mm.general_mm, [shape info]: [-, 64, 16160, 4096](batch, M, N, K), [count]: 5033
flag_gems.ops.mm.general_mm, [shape info]: [-, 64, 4, 16384](batch, M, N, K), [count]: 5028
flag_gems.ops.mm.general_mm, [shape info]: [-, 16384, 64, 4096](batch, M, N, K), [count]: 1575
flag_gems.ops.mm.general_mm, [shape info]: [-, 63, 64, 4096](batch, M, N, K), [count]: 252
flag_gems.ops.mm.general_mm, [shape info]: [-, 1, 64, 4096](batch, M, N, K), [count]: 147
flag_gems.ops.mm.general_mm, [shape info]: [-, 36, 64, 4096](batch, M, N, K), [count]: 105
flag_gems.ops.mm.general_mm, [shape info]: [-, 52, 64, 4096](batch, M, N, K), [count]: 105
flag_gems.ops.mm.general_mm, [shape info]: [-, 12, 64, 4096](batch, M, N, K), [count]: 84
flag_gems.ops.mm.general_mm, [shape info]: [-, 13021, 64, 4096](batch, M, N, K), [count]: 84
flag_gems.ops.mm.general_mm, [shape info]: [-, 16, 64, 4096](batch, M, N, K), [count]: 84
flag_gems.ops.mm.general_mm, [shape info]: [-, 20, 64, 4096](batch, M, N, K), [count]: 84
flag_gems.ops.mm.general_mm, [shape info]: [-, 24, 64, 4096](batch, M, N, K), [count]: 84
flag_gems.ops.mm.general_mm, [shape info]: [-, 28, 64, 4096](batch, M, N, K), [count]: 84
flag_gems.ops.mm.general_mm, [shape info]: [-, 32, 64, 4096](batch, M, N, K), [count]: 84
flag_gems.ops.mm.general_mm, [shape info]: [-, 4, 64, 4096](batch, M, N, K), [count]: 84
flag_gems.ops.mm.general_mm, [shape info]: [-, 40, 64, 4096](batch, M, N, K), [count]: 84
flag_gems.ops.mm.general_mm, [shape info]: [-, 4100, 64, 4096](batch, M, N, K), [count]: 84
flag_gems.ops.mm.general_mm, [shape info]: [-, 44, 64, 4096](batch, M, N, K), [count]: 84
flag_gems.ops.mm.general_mm, [shape info]: [-, 48, 64, 4096](batch, M, N, K), [count]: 84
flag_gems.ops.mm.general_mm, [shape info]: [-, 56, 64, 4096](batch, M, N, K), [count]: 84
flag_gems.ops.mm.general_mm, [shape info]: [-, 60, 64, 4096](batch, M, N, K), [count]: 84
flag_gems.ops.mm.general_mm, [shape info]: [-, 8, 64, 4096](batch, M, N, K), [count]: 84
flag_gems.ops.mm.general_mm, [shape info]: [-, 16384, 4, 16384](batch, M, N, K), [count]: 75
flag_gems.ops.mm.general_mm, [shape info]: [-, 2, 64, 4096](batch, M, N, K), [count]: 42
flag_gems.ops.mm.general_mm, [shape info]: [-, 62, 64, 4096](batch, M, N, K), [count]: 42
flag_gems.ops.mm.general_mm, [shape info]: [-, 10, 64, 4096](batch, M, N, K), [count]: 21
flag_gems.ops.mm.general_mm, [shape info]: [-, 14, 64, 4096](batch, M, N, K), [count]: 21
flag_gems.ops.mm.general_mm, [shape info]: [-, 18, 64, 4096](batch, M, N, K), [count]: 21
flag_gems.ops.mm.general_mm, [shape info]: [-, 2048, 64, 4096](batch, M, N, K), [count]: 21
flag_gems.ops.mm.general_mm, [shape info]: [-, 22, 64, 4096](batch, M, N, K), [count]: 21
flag_gems.ops.mm.general_mm, [shape info]: [-, 26, 64, 4096](batch, M, N, K), [count]: 21
flag_gems.ops.mm.general_mm, [shape info]: [-, 3076, 64, 4096](batch, M, N, K), [count]: 21
flag_gems.ops.mm.general_mm, [shape info]: [-, 3077, 64, 4096](batch, M, N, K), [count]: 21
flag_gems.ops.mm.general_mm, [shape info]: [-, 31, 64, 4096](batch, M, N, K), [count]: 21
flag_gems.ops.mm.general_mm, [shape info]: [-, 42, 64, 4096](batch, M, N, K), [count]: 21
flag_gems.ops.mm.general_mm, [shape info]: [-, 47, 64, 4096](batch, M, N, K), [count]: 21
flag_gems.ops.mm.general_mm, [shape info]: [-, 4815, 64, 4096](batch, M, N, K), [count]: 21
flag_gems.ops.mm.general_mm, [shape info]: [-, 57, 64, 4096](batch, M, N, K), [count]: 21
flag_gems.ops.mm.general_mm, [shape info]: [-, 6, 64, 4096](batch, M, N, K), [count]: 21
flag_gems.ops.mm.general_mm, [shape info]: [-, 63, 16160, 4096](batch, M, N, K), [count]: 13
flag_gems.ops.mm.general_mm, [shape info]: [-, 1, 16160, 4096](batch, M, N, K), [count]: 12
flag_gems.ops.mm.general_mm, [shape info]: [-, 63, 4, 16384](batch, M, N, K), [count]: 12
flag_gems.ops.mm.general_mm, [shape info]: [-, 1, 4, 16384](batch, M, N, K), [count]: 7
flag_gems.ops.mm.general_mm, [shape info]: [-, 13, 16160, 4096](batch, M, N, K), [count]: 5
flag_gems.ops.mm.general_mm, [shape info]: [-, 29, 16160, 4096](batch, M, N, K), [count]: 5
flag_gems.ops.mm.general_mm, [shape info]: [-, 36, 16160, 4096](batch, M, N, K), [count]: 5
flag_gems.ops.mm.general_mm, [shape info]: [-, 36, 4, 16384](batch, M, N, K), [count]: 5
flag_gems.ops.mm.general_mm, [shape info]: [-, 52, 16160, 4096](batch, M, N, K), [count]: 5
flag_gems.ops.mm.general_mm, [shape info]: [-, 52, 4, 16384](batch, M, N, K), [count]: 5
flag_gems.ops.mm.general_mm, [shape info]: [-, 57, 16160, 4096](batch, M, N, K), [count]: 5
flag_gems.ops.mm.general_mm, [shape info]: [-, 8, 16160, 4096](batch, M, N, K), [count]: 5
flag_gems.ops.mm.general_mm, [shape info]: [-, 12, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 12, 4, 16384](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 13021, 4, 16384](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 16, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 16, 4, 16384](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 17, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 20, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 20, 4, 16384](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 21, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 24, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 24, 4, 16384](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 25, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 28, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 28, 4, 16384](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 32, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 32, 4, 16384](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 33, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 37, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 4, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 4, 4, 16384](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 40, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 40, 4, 16384](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 41, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 4100, 4, 16384](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 44, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 44, 4, 16384](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 45, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 48, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 48, 4, 16384](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 49, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 5, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 53, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 56, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 56, 4, 16384](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 60, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 60, 4, 16384](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 61, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 8, 4, 16384](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 9, 16160, 4096](batch, M, N, K), [count]: 4
flag_gems.ops.mm.general_mm, [shape info]: [-, 2, 16160, 4096](batch, M, N, K), [count]: 3
flag_gems.ops.mm.general_mm, [shape info]: [-, 18, 16160, 4096](batch, M, N, K), [count]: 2
flag_gems.ops.mm.general_mm, [shape info]: [-, 2, 4, 16384](batch, M, N, K), [count]: 2
flag_gems.ops.mm.general_mm, [shape info]: [-, 2048, 16160, 4096](batch, M, N, K), [count]: 2
flag_gems.ops.mm.general_mm, [shape info]: [-, 47, 16160, 4096](batch, M, N, K), [count]: 2
flag_gems.ops.mm.general_mm, [shape info]: [-, 62, 16160, 4096](batch, M, N, K), [count]: 2
flag_gems.ops.mm.general_mm, [shape info]: [-, 62, 4, 16384](batch, M, N, K), [count]: 2
flag_gems.ops.mm.general_mm, [shape info]: [-, 10, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 10, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 14, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 14, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 18, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 2048, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 22, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 22, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 23, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 26, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 26, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 3076, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 3077, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 31, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 31, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 34, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 39, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 42, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 42, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 43, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 47, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 4815, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 51, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 55, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 57, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 59, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 6, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 6, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 64, 4096, 1024](batch, M, N, K), [count]: 432408
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 64, 1536, 4096](batch, M, N, K), [count]: 216204
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 64, 4096, 256](batch, M, N, K), [count]: 216204
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 64, 512, 4096](batch, M, N, K), [count]: 216204
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 64, 8192, 1024](batch, M, N, K), [count]: 105588
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 16384, 4096, 1024](batch, M, N, K), [count]: 6450
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 16384, 1536, 4096](batch, M, N, K), [count]: 3225
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 16384, 4096, 256](batch, M, N, K), [count]: 3225
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 16384, 512, 4096](batch, M, N, K), [count]: 3225
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 16384, 8192, 1024](batch, M, N, K), [count]: 1575
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 63, 4096, 1024](batch, M, N, K), [count]: 1032
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 1, 4096, 1024](batch, M, N, K), [count]: 602
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 63, 1536, 4096](batch, M, N, K), [count]: 516
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 63, 4096, 256](batch, M, N, K), [count]: 516
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 63, 512, 4096](batch, M, N, K), [count]: 516
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 36, 4096, 1024](batch, M, N, K), [count]: 430
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 52, 4096, 1024](batch, M, N, K), [count]: 430
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 12, 4096, 1024](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 13021, 4096, 1024](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 16, 4096, 1024](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 20, 4096, 1024](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 24, 4096, 1024](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 28, 4096, 1024](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 32, 4096, 1024](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 4, 4096, 1024](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 40, 4096, 1024](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 4100, 4096, 1024](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 44, 4096, 1024](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 48, 4096, 1024](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 56, 4096, 1024](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 60, 4096, 1024](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 8, 4096, 1024](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 1, 1536, 4096](batch, M, N, K), [count]: 301
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 1, 4096, 256](batch, M, N, K), [count]: 301
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 1, 512, 4096](batch, M, N, K), [count]: 301
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 63, 8192, 1024](batch, M, N, K), [count]: 252
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 36, 1536, 4096](batch, M, N, K), [count]: 215
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 36, 4096, 256](batch, M, N, K), [count]: 215
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 36, 512, 4096](batch, M, N, K), [count]: 215
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 52, 1536, 4096](batch, M, N, K), [count]: 215
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 52, 4096, 256](batch, M, N, K), [count]: 215
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 52, 512, 4096](batch, M, N, K), [count]: 215
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 12, 1536, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 12, 4096, 256](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 12, 512, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 13021, 1536, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 13021, 4096, 256](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 13021, 512, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 16, 1536, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 16, 4096, 256](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 16, 512, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 2, 4096, 1024](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 20, 1536, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 20, 4096, 256](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 20, 512, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 24, 1536, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 24, 4096, 256](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 24, 512, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 28, 1536, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 28, 4096, 256](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 28, 512, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 32, 1536, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 32, 4096, 256](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 32, 512, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 4, 1536, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 4, 4096, 256](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 4, 512, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 40, 1536, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 40, 4096, 256](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 40, 512, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 4100, 1536, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 4100, 4096, 256](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 4100, 512, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 44, 1536, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 44, 4096, 256](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 44, 512, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 48, 1536, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 48, 4096, 256](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 48, 512, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 56, 1536, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 56, 4096, 256](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 56, 512, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 60, 1536, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 60, 4096, 256](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 60, 512, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 62, 4096, 1024](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 8, 1536, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 8, 4096, 256](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 8, 512, 4096](batch, M, N, K), [count]: 172
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 1, 8192, 1024](batch, M, N, K), [count]: 147
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 36, 8192, 1024](batch, M, N, K), [count]: 105
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 52, 8192, 1024](batch, M, N, K), [count]: 105
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 10, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 14, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 18, 4096, 1024](batch, M, N, K), [count]: 86
